"shapeid","x","y"
"156","103.747967882","1.33290027033"
"156","103.747993845","1.33290303587"
"156","103.748430293","1.33294952901"
"156","103.748800912","1.33298900826"
"156","103.748976572","1.33320766231"
"156","103.748977183","1.33320768856"
"156","103.749021708","1.33321224627"
"156","103.749053586","1.33290794802"
"156","103.74906575","1.33279328147"
"156","103.749119464","1.33228639024"
"156","103.749137368","1.33211785004"
"156","103.748968638","1.33209993783"
"156","103.748956562","1.33209799485"
"156","103.748944752","1.33209470979"
"156","103.748307216","1.33187889664"
"156","103.747418182","1.33157794588"
"157","103.753554437","1.33794555551"
"157","103.753466102","1.33777967876"
"157","103.753368464","1.3378323656"
"157","103.753313019","1.33785759462"
"157","103.753254696","1.33787504964"
"157","103.753194549","1.33788437888"
"157","103.753133716","1.33788547478"
"157","103.753073289","1.33787826592"
"157","103.753014388","1.3378629314"
"157","103.752958085","1.33783971724"
"157","103.752905415","1.33780904672"
"157","103.752891882","1.33779847246"
"157","103.752857344","1.33777148601"
"157","103.752814748","1.33772774235"
"157","103.752784191","1.3376876509"
"157","103.752282411","1.33690321368"
"157","103.752236728","1.33684046109"
"157","103.752183883","1.33678367886"
"157","103.75212465","1.33673371713"
"157","103.752052041","1.33668616327"
"157","103.751990474","1.33665700635"
"157","103.751917498","1.33663138872"
"157","103.751841993","1.33661474591"
"157","103.75176505","1.33660739719"
"157","103.751488691","1.33659782249"
"157","103.751204078","1.33658796983"
"157","103.751188656","1.33658743483"
"157","103.750774397","1.33657306861"
"157","103.750773421","1.33657303421"
"157","103.750692016","1.33656220712"
"157","103.749891699","1.33650118148"
"157","103.749831542","1.33649659429"
"157","103.749227505","1.33642918852"
"157","103.748953264","1.33639998439"
"157","103.748927224","1.33663743861"
"157","103.749202771","1.3366665198"
"157","103.749825234","1.33673269899"
"157","103.74985161","1.33673285182"
"157","103.750173941","1.33673472672"
"157","103.75041444","1.33673612582"
"157","103.750414458","1.33673612582"
"157","103.750414475","1.33673612582"
"157","103.750418056","1.33673598305"
"157","103.750439504","1.33673654901"
"157","103.750471066","1.33673902351"
"157","103.750666193","1.33675432654"
"157","103.750666214","1.33675432835"
"157","103.750722443","1.33675873812"
"157","103.750797798","1.3367670373"
"157","103.750804809","1.33676780986"
"157","103.750806334","1.33676786237"
"157","103.751758429","1.33680085391"
"157","103.75181231","1.33680601059"
"157","103.75186519","1.33681763704"
"157","103.751916299","1.33683558675"
"157","103.75196488","1.33685961369"
"157","103.752007279","1.3368873854"
"157","103.752012047","1.33689050833"
"157","103.752051737","1.33692431115"
"157","103.752088734","1.33696406187"
"157","103.752120729","1.33700801772"
"157","103.752178898","1.33709895523"
"157","103.752179048","1.33709918856"
"157","103.752323767","1.33732542897"
"157","103.752324902","1.33732720247"
"157","103.752470884","1.33755541985"
"157","103.752473746","1.33755989293"
"157","103.752615029","1.3377807622"
"157","103.752617062","1.337783526"
"157","103.752620104","1.33778155911"
"157","103.752668435","1.33784774204"
"157","103.752729319","1.33791023558"
"157","103.75279776","1.33796364052"
"157","103.752873256","1.33800677211"
"157","103.752953685","1.33803991065"
"157","103.753037753","1.33806215172"
"157","103.753124077","1.33807255474"
"157","103.75321095","1.33807119201"
"157","103.753296771","1.33805765651"
"157","103.75338023","1.33803290681"
"157","103.753459358","1.33799678912"
"157","103.753554437","1.33794555551"
"158","103.734623247","1.34392956259"
"158","103.734711592","1.34387993835"
"158","103.734729798","1.34391515137"
"158","103.735126273","1.34369153382"
"158","103.734841377","1.34317855484"
"158","103.735485873","1.34281656613"
"158","103.735711344","1.34268992456"
"158","103.735667043","1.34258492893"
"158","103.735563164","1.34236815614"
"158","103.735446946","1.34215788159"
"158","103.735387177","1.34206302415"
"158","103.735351779","1.34208563"
"158","103.735296993","1.34200006418"
"158","103.735332249","1.34197590373"
"158","103.7353189","1.34195470763"
"158","103.735233289","1.3418367092"
"158","103.735190481","1.34177771044"
"158","103.735150655","1.34173849384"
"158","103.735167591","1.34172422367"
"158","103.735123591","1.34166907383"
"158","103.735074466","1.34161851794"
"158","103.73501804","1.34157591021"
"158","103.734956735","1.34154057607"
"158","103.73489118","1.34151414612"
"158","103.734822114","1.34150064479"
"158","103.734751712","1.34149569236"
"158","103.73468124","1.34149946522"
"158","103.734611818","1.34151316531"
"158","103.734545891","1.34153782552"
"158","103.734484672","1.34157315469"
"158","103.734426412","1.34161335488"
"158","103.734437863","1.34162948105"
"158","103.734414999","1.3416454159"
"158","103.734344349","1.34169465741"
"158","103.734142953","1.34183660527"
"158","103.733950662","1.3419721298"
"158","103.733456287","1.34234047472"
"158","103.733500201","1.34240037068"
"158","103.733637492","1.34258763013"
"158","103.733716314","1.34269513681"
"158","103.733470875","1.34287746714"
"158","103.733148791","1.34311674949"
"158","103.733512097","1.3434524938"
"158","103.734342986","1.34410733411"
"158","103.734364078","1.34412142336"
"158","103.734642101","1.34396461466"
"158","103.734623247","1.34392956259"
"159","103.739874353","1.34408152533"
"159","103.739895903","1.34406933715"
"159","103.739897782","1.34406255179"
"159","103.739892535","1.34405315163"
"159","103.739886903","1.34405633025"
"159","103.739860968","1.34400989472"
"159","103.739866601","1.34400671429"
"159","103.739860951","1.34399660691"
"159","103.73985423","1.34399469845"
"159","103.739828958","1.34400900721"
"159","103.739819186","1.34399154991"
"159","103.739812464","1.34398963964"
"159","103.739790827","1.34400190107"
"159","103.739788948","1.34400868372"
"159","103.739792405","1.3440148706"
"159","103.739767678","1.34402886105"
"159","103.739760447","1.34402681149"
"159","103.739734528","1.3440415091"
"159","103.739732649","1.34404829447"
"159","103.739902938","1.34435324328"
"159","103.739980644","1.34435409909"
"159","103.739985645","1.34434918768"
"159","103.739986282","1.34429459039"
"159","103.739991756","1.34429466114"
"159","103.740014553","1.34428173053"
"159","103.740016431","1.34427494607"
"159","103.740010816","1.34426490832"
"159","103.740004674","1.3442683727"
"159","103.739979232","1.34422281804"
"159","103.739985356","1.34421935547"
"159","103.73998011","1.34420995532"
"159","103.739973372","1.34420804595"
"159","103.739953997","1.34421899975"
"159","103.739929274","1.34417475283"
"159","103.739948648","1.34416379993"
"159","103.739950543","1.34415701456"
"159","103.739945018","1.34414711971"
"159","103.739939261","1.34415037068"
"159","103.739913712","1.34410457002"
"159","103.739919452","1.34410131996"
"159","103.739913872","1.34409135457"
"159","103.739907151","1.3440894443"
"159","103.7398856","1.34410163428"
"159","103.739874353","1.34408152533"
"160","103.736856426","1.34066757632"
"160","103.736854689","1.34067375667"
"160","103.736861445","1.34068601829"
"160","103.736838454","1.34069894616"
"160","103.736828241","1.34068068214"
"160","103.736822133","1.34067891477"
"160","103.736799195","1.34069184354"
"160","103.736797475","1.34069799043"
"160","103.736807425","1.34071586647"
"160","103.736779731","1.34073133812"
"160","103.736777993","1.34073748501"
"160","103.736783783","1.34074790712"
"160","103.736790699","1.34074398608"
"160","103.736816039","1.34078955704"
"160","103.736809089","1.34079344372"
"160","103.736814757","1.34080361803"
"160","103.736820865","1.34080538359"
"160","103.736843626","1.34079256243"
"160","103.736868388","1.34083710963"
"160","103.736845468","1.34084965043"
"160","103.736843713","1.34085576114"
"160","103.736849346","1.34086586491"
"160","103.73685454","1.34086293227"
"160","103.736879987","1.34090871757"
"160","103.736874634","1.34091140241"
"160","103.736880302","1.34092157672"
"160","103.736886848","1.34092344901"
"160","103.736909505","1.34091105019"
"160","103.736920771","1.34093129299"
"160","103.736898132","1.34094369182"
"160","103.736896095","1.34095001505"
"160","103.736901711","1.34096011882"
"160","103.736907415","1.34095729291"
"160","103.736932843","1.3410030773"
"160","103.736927456","1.34100643318"
"160","103.736933106","1.34101664276"
"160","103.736939214","1.34101837395"
"160","103.736965135","1.34100378579"
"160","103.736975559","1.34102257888"
"160","103.736981667","1.34102434624"
"160","103.737006079","1.34101060451"
"160","103.737007799","1.34100442235"
"160","103.73699813","1.34098704191"
"160","103.737020594","1.34097439528"
"160","103.737027526","1.34098626532"
"160","103.737033756","1.34098799562"
"160","103.737060784","1.34097309007"
"160","103.737062539","1.34096697845"
"160","103.737036654","1.34092041719"
"160","103.73703053","1.34091865073"
"160","103.737027915","1.34092013378"
"160","103.736910654","1.34070915838"
"160","103.736913374","1.34070781641"
"160","103.736915199","1.34070184588"
"160","103.736888877","1.34065450775"
"160","103.736882769","1.34065274038"
"160","103.736856426","1.34066757632"
"161","103.737143068","1.34160713695"
"161","103.737140504","1.34166281216"
"161","103.737135888","1.34166274053"
"161","103.737113757","1.34167520992"
"161","103.737112037","1.34168135681"
"161","103.737117073","1.34169043591"
"161","103.737123006","1.3416865501"
"161","103.737148644","1.34173268811"
"161","103.737142484","1.34173614977"
"161","103.737148327","1.34174664061"
"161","103.737154365","1.34174826689"
"161","103.737175285","1.34173548003"
"161","103.737200468","1.34178076972"
"161","103.737179127","1.34179277973"
"161","103.737177406","1.34179896189"
"161","103.737183424","1.34180977198"
"161","103.737190253","1.34180563931"
"161","103.737215821","1.3418516715"
"161","103.737208889","1.34185559164"
"161","103.737214803","1.34186626065"
"161","103.737217839","1.34186710906"
"161","103.737220857","1.3418679213"
"161","103.737241865","1.34185545187"
"161","103.737253341","1.34187608265"
"161","103.737232071","1.3418880592"
"161","103.737230351","1.34189424045"
"161","103.737236317","1.34190498091"
"161","103.737242583","1.34190123528"
"161","103.737268678","1.34194818543"
"161","103.737262324","1.34195175289"
"161","103.737268221","1.34196235135"
"161","103.737274275","1.3419640111"
"161","103.737299916","1.34194871662"
"161","103.737309516","1.34196599214"
"161","103.737315623","1.3419677586"
"161","103.737337772","1.34195528922"
"161","103.737339509","1.34194914233"
"161","103.73732863","1.34192946476"
"161","103.737353042","1.34191572393"
"161","103.737360236","1.34192865299"
"161","103.737366309","1.34193031364"
"161","103.737393354","1.34191427673"
"161","103.737395039","1.34190802403"
"161","103.73722594","1.34160374887"
"161","103.73714777","1.34160268496"
"161","103.737143068","1.34160713695"
"162","103.739181927","1.33873062526"
"162","103.739177275","1.33873532416"
"162","103.739177264","1.33881021538"
"162","103.739182862","1.33881646746"
"162","103.739208661","1.33881667827"
"162","103.73920885","1.33884023966"
"162","103.739183244","1.33883996012"
"162","103.739177258","1.33884536618"
"162","103.739177247","1.338919552"
"162","103.739182688","1.33892516831"
"162","103.739209276","1.33892509518"
"162","103.739209327","1.33893770652"
"162","103.739244638","1.33893770337"
"162","103.739244635","1.33896469318"
"162","103.739277541","1.33896518462"
"162","103.739277891","1.33897433408"
"162","103.739250897","1.33897447773"
"162","103.739244632","1.33898055481"
"162","103.739244605","1.33915736326"
"162","103.739263715","1.3391764732"
"162","103.739241949","1.33919837784"
"162","103.739246406","1.33920236897"
"162","103.739229909","1.33920254649"
"162","103.739230211","1.3391824814"
"162","103.73922635","1.3391779956"
"162","103.739154902","1.33917800189"
"162","103.739151479","1.33918100424"
"162","103.739151791","1.33920824187"
"162","103.739128134","1.33920803204"
"162","103.739128506","1.33918104224"
"162","103.739125311","1.33917800436"
"162","103.739047212","1.33917801129"
"162","103.73904386","1.3391811918"
"162","103.739044207","1.33920588274"
"162","103.739032676","1.33920609753"
"162","103.739032729","1.33920383663"
"162","103.738999664","1.3392035568"
"162","103.738950535","1.33924213775"
"162","103.738952887","1.33924581137"
"162","103.738945285","1.33925231163"
"162","103.738929284","1.33923154231"
"162","103.738923949","1.33923076435"
"162","103.738863533","1.33927828449"
"162","103.738863005","1.33928390147"
"162","103.738878848","1.33930484804"
"162","103.738860192","1.33931926378"
"162","103.738845224","1.33929884629"
"162","103.738838485","1.33929796337"
"162","103.738778841","1.33934484686"
"162","103.738778208","1.3393509938"
"162","103.73879437","1.33937158768"
"162","103.738786471","1.33937798213"
"162","103.738784172","1.33937494428"
"162","103.738760598","1.33939338695"
"162","103.738763126","1.33939638953"
"162","103.738754437","1.33940289066"
"162","103.738739312","1.33938257808"
"162","103.73873238","1.33938137862"
"162","103.738673859","1.3394273786"
"162","103.738673104","1.33943387913"
"162","103.738689581","1.3394548619"
"162","103.738670905","1.3394696656"
"162","103.738655709","1.33944910703"
"162","103.738647768","1.33944790572"
"162","103.738589221","1.33949394187"
"162","103.738588712","1.33950136034"
"162","103.73860403","1.33952199037"
"162","103.738592831","1.33953124609"
"162","103.738592726","1.33953555628"
"162","103.738615185","1.33956540476"
"162","103.738603337","1.33957420104"
"162","103.738603058","1.33957663919"
"162","103.738636887","1.33962019374"
"162","103.738641573","1.33962090113"
"162","103.73869718","1.33957631366"
"162","103.738705604","1.33957740827"
"162","103.739038188","1.33931592724"
"162","103.73927791","1.33931590576"
"162","103.739381631","1.33921154172"
"162","103.739381672","1.33893497115"
"162","103.739314278","1.33893497669"
"162","103.739314302","1.3387793638"
"162","103.739307792","1.33877367691"
"162","103.739307995","1.33870153948"
"162","103.739302293","1.3386962424"
"162","103.739251484","1.33869624587"
"162","103.739247622","1.33870013267"
"162","103.739247481","1.3387145455"
"162","103.739211115","1.33871405393"
"162","103.739207886","1.3387176586"
"162","103.739207954","1.33873083427"
"162","103.739181927","1.33873062526"
"163","103.744021185","1.33593646283"
"163","103.744011741","1.33592743332"
"163","103.7437797","1.336176548"
"163","103.743727877","1.33623700641"
"163","103.743689445","1.33629014359"
"163","103.743681186","1.33630156268"
"163","103.743640272","1.33636924193"
"163","103.743640025","1.33636964888"
"163","103.743639949","1.3363697773"
"163","103.743639708","1.33637026384"
"163","103.743639691","1.33637029549"
"163","103.743604445","1.33644118453"
"163","103.743574918","1.33651529603"
"163","103.743557531","1.33657211564"
"163","103.743551568","1.33659160716"
"163","103.743534554","1.33666959794"
"163","103.743523993","1.33674873568"
"163","103.743519957","1.33682848139"
"163","103.743518738","1.33702278202"
"163","103.74462137","1.3370310792"
"163","103.744625077","1.33650670499"
"163","103.744214793","1.33611930144"
"163","103.744159357","1.3360669413"
"163","103.744021185","1.33593646283"
"164","103.739029548","1.3264620499"
"164","103.738560731","1.32576540168"
"164","103.738488953","1.32565874101"
"164","103.738488917","1.32565876633"
"164","103.737876394","1.32607639573"
"164","103.737841058","1.32616537829"
"164","103.737818827","1.32622136294"
"164","103.737792901","1.32628664702"
"164","103.737806003","1.32634559484"
"164","103.737812669","1.32637558469"
"164","103.737874305","1.32665289834"
"164","103.737896489","1.32667152638"
"164","103.737969782","1.32673307476"
"164","103.738133619","1.32683547313"
"164","103.738203267","1.32684092914"
"164","103.738213334","1.32684172085"
"164","103.738277886","1.32681768808"
"164","103.738274852","1.32681714444"
"164","103.738469081","1.32674618022"
"164","103.738621909","1.32666426797"
"164","103.738767461","1.3265702026"
"164","103.738883493","1.32651304225"
"164","103.739029548","1.3264620499"
"165","103.747594649","1.32820394252"
"165","103.747599134","1.32818507765"
"165","103.747834129","1.32646462455"
"165","103.747838785","1.32643048498"
"165","103.747841804","1.32638568291"
"165","103.747838662","1.32634088968"
"165","103.747827378","1.32629000074"
"165","103.747808159","1.3262415714"
"165","103.747781519","1.32619685874"
"165","103.74774812","1.32615700228"
"165","103.747708819","1.32612301492"
"165","103.747664638","1.3260957839"
"165","103.74761485","1.32607540686"
"165","103.747562393","1.32606362027"
"165","103.747508723","1.32606072443"
"165","103.747455321","1.32606681798"
"165","103.747402657","1.32608211797"
"165","103.747353298","1.32610614519"
"165","103.747308692","1.32613821145"
"165","103.747270107","1.32617741517"
"165","103.747238667","1.32622259608"
"165","103.747215239","1.32627247091"
"165","103.74720468","1.32630665548"
"165","103.747197894","1.32634179881"
"165","103.747190767","1.32639400747"
"165","103.746968669","1.32801991877"
"165","103.746966628","1.32805995488"
"165","103.746971371","1.32809975608"
"165","103.746982772","1.32813817385"
"165","103.747000473","1.32817407771"
"165","103.747036198","1.32820260259"
"165","103.747080919","1.32820343617"
"165","103.74714354","1.32819002576"
"165","103.747207391","1.32818541665"
"165","103.747271269","1.32818966939"
"165","103.747333961","1.32820272156"
"165","103.74739427","1.32822432891"
"165","103.747451059","1.32825407542"
"165","103.747506283","1.32826951483"
"165","103.747561257","1.32825053416"
"165","103.747575356","1.32823730382"
"165","103.747586634","1.32822157733"
"165","103.747594649","1.32820394252"
"166","103.748788212","1.33544194477"
"166","103.747931158","1.3353509803"
"166","103.747925411","1.33537266221"
"166","103.747925411","1.33537266854"
"166","103.747903799","1.33545419978"
"166","103.747892894","1.33556133844"
"166","103.74784949","1.33598775427"
"166","103.747848572","1.33602085485"
"166","103.747852623","1.33605454163"
"166","103.747856633","1.33606918161"
"166","103.747861473","1.33608685485"
"166","103.747874968","1.3361175033"
"166","103.747892813","1.33614580236"
"166","103.747893631","1.33614691204"
"166","103.747894842","1.33614877327"
"166","103.747896877","1.33615180929"
"166","103.747898984","1.33615481185"
"166","103.747901125","1.33615777914"
"166","103.747952108","1.33622670156"
"166","103.747980749","1.33626545364"
"166","103.748027556","1.33627834969"
"166","103.748359156","1.3363433868"
"166","103.748689779","1.33638486878"
"166","103.748691375","1.33636588353"
"166","103.748697094","1.33631131624"
"166","103.748784052","1.3354815458"
"166","103.748788212","1.33544194477"
"167","103.748618177","1.33421671256"
"167","103.748620521","1.3341943197"
"167","103.74862072","1.3341943405"
"167","103.748665216","1.33419904202"
"167","103.748665283","1.33419898686"
"167","103.748714602","1.33415879051"
"167","103.748797925","1.33336152456"
"167","103.748614241","1.33313302985"
"167","103.748130074","1.3330815647"
"167","103.748019161","1.3332132633"
"167","103.74803049","1.33326278664"
"167","103.748038028","1.33329804804"
"167","103.748044595","1.33333361688"
"167","103.748055601","1.3333985144"
"167","103.748064898","1.3334703031"
"167","103.748071922","1.3335423359"
"167","103.748076412","1.33361445905"
"167","103.748076584","1.33362316175"
"167","103.748076641","1.33362424156"
"167","103.748076729","1.3336258667"
"167","103.748076799","1.33362749185"
"167","103.748076939","1.33363074214"
"167","103.748077011","1.33363240255"
"167","103.74807708","1.33363402769"
"167","103.74807715","1.33363565284"
"167","103.748077202","1.33363727708"
"167","103.748077273","1.33363890222"
"167","103.748077325","1.33364056263"
"167","103.748077377","1.33364218778"
"167","103.74807743","1.33364381292"
"167","103.748077465","1.33364543806"
"167","103.748077518","1.3336470632"
"167","103.748077553","1.33364872362"
"167","103.748077588","1.33365034876"
"167","103.748077658","1.33365359814"
"167","103.748077693","1.33365525855"
"167","103.748077711","1.33365688369"
"167","103.748077728","1.33365850884"
"167","103.748077747","1.33366013398"
"167","103.748077765","1.33366175731"
"167","103.748077782","1.33366341863"
"167","103.748077799","1.33366504287"
"167","103.748077799","1.33366666801"
"167","103.748078009","1.33371845639"
"167","103.748078026","1.33372103473"
"167","103.748078026","1.33372622849"
"167","103.748078008","1.3337288421"
"167","103.748078008","1.33373142135"
"167","103.74807799","1.33373403496"
"167","103.748077973","1.3337366142"
"167","103.748077938","1.33373922872"
"167","103.748077903","1.33374180706"
"167","103.748077868","1.33374442067"
"167","103.748077833","1.33374699901"
"167","103.748077779","1.33374961352"
"167","103.748077726","1.33375219276"
"167","103.748077676","1.33375468338"
"167","103.748077665","1.33375928387"
"167","103.748077425","1.33376465578"
"167","103.748077411","1.33376515771"
"167","103.748077322","1.33376777131"
"167","103.748077234","1.33377034965"
"167","103.748077148","1.33377296416"
"167","103.748077043","1.3337755434"
"167","103.748076955","1.33377815792"
"167","103.748076849","1.33378073535"
"167","103.748076726","1.33378331459"
"167","103.748076621","1.3337859291"
"167","103.748076498","1.33378850744"
"167","103.748076375","1.33379112104"
"167","103.748076252","1.33379370028"
"167","103.748076111","1.33379627952"
"167","103.74807597","1.33379889313"
"167","103.748075534","1.333806828"
"167","103.748074446","1.33383109023"
"167","103.748073623","1.33384148676"
"167","103.748073004","1.33385272979"
"167","103.748069686","1.33389886578"
"167","103.748064283","1.33395956647"
"167","103.748061644","1.33398921142"
"167","103.748045213","1.33415605416"
"167","103.748046777","1.33415621881"
"167","103.7480471","1.33415625319"
"167","103.748047109","1.33415617451"
"167","103.748492807","1.33420341407"
"167","103.748618177","1.33421671256"
"168","103.749700921","1.33191961386"
"168","103.749719277","1.33174623261"
"168","103.749719652","1.33174269385"
"168","103.749724597","1.33169602524"
"168","103.749732495","1.33162150052"
"168","103.749824979","1.33075192008"
"168","103.749874031","1.33027321496"
"168","103.749879577","1.33023269513"
"168","103.750036824","1.32908004201"
"168","103.750036827","1.32908001307"
"168","103.74997524","1.32913195582"
"168","103.749844419","1.32924867035"
"168","103.749716699","1.32936530449"
"168","103.749715789","1.3293740171"
"168","103.749702982","1.32949674785"
"168","103.74940047","1.33231147156"
"168","103.749242806","1.33376605629"
"168","103.748960817","1.33631065614"
"168","103.748953264","1.33639998439"
"168","103.749227505","1.33642918852"
"168","103.749227918","1.33642525003"
"168","103.749255858","1.33615840948"
"168","103.749321517","1.33553122295"
"168","103.749325854","1.33548984666"
"168","103.749350432","1.33525497795"
"168","103.749410349","1.33468270146"
"168","103.749589576","1.33297099423"
"168","103.749634448","1.33254726344"
"168","103.749691767","1.3320060481"
"168","103.749700921","1.33191961386"
"169","103.733609079","1.34179174692"
"169","103.733509503","1.3416570298"
"169","103.733491242","1.34163232366"
"169","103.733374751","1.34147472275"
"169","103.733149339","1.34164030326"
"169","103.732881624","1.34183695773"
"169","103.732300355","1.34226425721"
"169","103.7325749","1.34256117658"
"169","103.732667669","1.34249215542"
"169","103.732735892","1.34244139906"
"169","103.733543529","1.34184051562"
"169","103.733609079","1.34179174692"
"170","103.737791609","1.33579286102"
"170","103.737876615","1.3357158135"
"170","103.73794383","1.33565576641"
"170","103.73807089","1.33555984555"
"170","103.738079427","1.33555339777"
"170","103.738166319","1.33550763947"
"170","103.738258692","1.33547436341"
"170","103.738425375","1.33544362154"
"170","103.738493801","1.3354367031"
"170","103.73857872","1.33544126348"
"170","103.738618785","1.335446977"
"170","103.738678356","1.33548910545"
"170","103.738717911","1.33553096002"
"170","103.738642823","1.33518948309"
"170","103.738639865","1.33519530979"
"170","103.738636321","1.33520100352"
"170","103.738633981","1.33520411896"
"170","103.738632296","1.33520636443"
"170","103.738627821","1.33521135092"
"170","103.738624876","1.3352141064"
"170","103.738622933","1.33521592409"
"170","103.738617666","1.33522005231"
"170","103.738616821","1.33522060213"
"170","103.738612059","1.33522370029"
"170","103.738606158","1.33522684272"
"170","103.73860414","1.33522769908"
"170","103.738600007","1.33522945338"
"170","103.738593654","1.33523151418"
"170","103.738587145","1.33523300884"
"170","103.738580531","1.33523392561"
"170","103.738580524","1.33523395002"
"170","103.73846881","1.33524442997"
"170","103.738379501","1.33525339869"
"170","103.738267011","1.33527096338"
"170","103.738175995","1.33529503489"
"170","103.738087944","1.33532841965"
"170","103.738070873","1.33533704932"
"170","103.738003847","1.33537093863"
"170","103.7379246","1.33542195519"
"170","103.737835472","1.33549332044"
"170","103.737768265","1.33555337929"
"170","103.737526484","1.3357727177"
"170","103.737473294","1.33582147074"
"170","103.737421542","1.33587157767"
"170","103.737357481","1.33594275759"
"170","103.737328908","1.33598354777"
"170","103.73729845","1.33602677875"
"170","103.737250651","1.3361186647"
"170","103.73721552","1.33621615639"
"170","103.737193507","1.33631744149"
"170","103.737184765","1.33641040608"
"170","103.737184522","1.33641302872"
"170","103.737182635","1.33648537318"
"170","103.737182815","1.33655771863"
"170","103.737183573","1.33666917872"
"170","103.737185787","1.33699464829"
"170","103.737185857","1.33700492277"
"170","103.73718599","1.33702453208"
"170","103.737186228","1.33705942604"
"170","103.737186138","1.33714985694"
"170","103.737182185","1.33724019815"
"170","103.737164574","1.33735721844"
"170","103.737139506","1.3374385188"
"170","103.737103657","1.3375156641"
"170","103.737057743","1.33758720284"
"170","103.737002578","1.33765178034"
"170","103.736939145","1.33770822005"
"170","103.736868794","1.33775543769"
"170","103.736792603","1.33779252894"
"170","103.736712189","1.33781894944"
"170","103.736596105","1.33783832263"
"170","103.736522775","1.33784262539"
"170","103.736506437","1.33784358427"
"170","103.736416589","1.3378448667"
"170","103.736119013","1.33784691138"
"170","103.736029254","1.33784828243"
"170","103.735925121","1.33785499408"
"170","103.735911774","1.3378571604"
"170","103.735829703","1.33787047567"
"170","103.735754932","1.33789067525"
"170","103.735745964","1.33789309859"
"170","103.735735632","1.3378956322"
"170","103.735645335","1.33793028288"
"170","103.735558901","1.3379738869"
"170","103.735470581","1.33802978838"
"170","103.735396994","1.33808171034"
"170","103.735166624","1.33824660718"
"170","103.735100855","1.33828939266"
"170","103.735031761","1.33832621012"
"170","103.734959613","1.33835679006"
"170","103.73488513","1.33838094802"
"170","103.734808849","1.33839832408"
"170","103.73473131","1.33840900962"
"170","103.734653142","1.33841282196"
"170","103.734574974","1.33840967161"
"170","103.734313157","1.33838756287"
"170","103.734244603","1.33829298541"
"170","103.734209911","1.33866191081"
"170","103.734233672","1.33863858192"
"170","103.734233709","1.33863741077"
"170","103.734292699","1.33857951765"
"170","103.734558401","1.33860195664"
"170","103.734653468","1.33860584925"
"170","103.734748535","1.33860124085"
"170","103.734842795","1.3385884027"
"170","103.734935527","1.33856715391"
"170","103.735026103","1.33853794664"
"170","103.735113714","1.33850078084"
"170","103.73519782","1.33845601825"
"170","103.735277704","1.33840411012"
"170","103.735487973","1.33825372387"
"170","103.735562106","1.33820263033"
"170","103.735693747","1.33812259946"
"170","103.735794926","1.33808136455"
"170","103.735900868","1.33805523269"
"170","103.736054252","1.33804167336"
"170","103.736144108","1.33804041084"
"170","103.736452313","1.33803834307"
"170","103.736542168","1.33803708053"
"170","103.73667794","1.33802623266"
"170","103.736781186","1.33800408075"
"170","103.736880658","1.33796881452"
"170","103.736974829","1.33792079656"
"170","103.73706208","1.33786102159"
"170","103.737140887","1.33779039394"
"170","103.737209989","1.3377100883"
"170","103.737268219","1.3376214639"
"170","103.737314588","1.3375260554"
"170","103.737348378","1.33742549335"
"170","103.737368959","1.3373213097"
"170","103.73737786","1.33718447989"
"170","103.737377954","1.33709404357"
"170","103.737374648","1.33659754801"
"170","103.737374471","1.33652519804"
"170","103.737376361","1.33645284996"
"170","103.737379812","1.33641025458"
"170","103.737382204","1.33638077243"
"170","103.737402246","1.33627668011"
"170","103.737429925","1.33619890686"
"170","103.737468386","1.33612592625"
"170","103.737531198","1.33604082813"
"170","103.737580172","1.33598783437"
"170","103.737632019","1.33593764424"
"170","103.737685217","1.33588899248"
"170","103.737791609","1.33579286102"
"171","103.750036827","1.32908001307"
"171","103.750037168","1.32907751975"
"171","103.750040902","1.32907471093"
"171","103.750083289","1.32904282722"
"171","103.750165727","1.32897092135"
"171","103.750224174","1.32892509289"
"171","103.750395791","1.32878346992"
"171","103.750528584","1.32868488701"
"171","103.75065543","1.32859870633"
"171","103.750811705","1.32849164307"
"171","103.750964577","1.32839429617"
"171","103.75104571","1.32834262355"
"171","103.751046563","1.32834208187"
"171","103.75110959","1.32829835348"
"171","103.75111668","1.32829343488"
"171","103.751221647","1.32823185756"
"171","103.751336353","1.32818426835"
"171","103.751461503","1.32810855919"
"171","103.751538827","1.32805305826"
"171","103.751754938","1.3279376397"
"171","103.752095372","1.32778434506"
"171","103.752267977","1.32770655107"
"171","103.752400779","1.32764635014"
"171","103.752545794","1.32758377928"
"171","103.752558992","1.32757819889"
"171","103.75270564","1.32751615893"
"171","103.752889476","1.32744306252"
"171","103.752940814","1.32742447048"
"171","103.753048971","1.32738529879"
"171","103.75306532","1.32737935223"
"171","103.753245392","1.32731386137"
"171","103.753254671","1.32731083567"
"171","103.753465676","1.3272420295"
"171","103.753687504","1.32716743755"
"171","103.753934977","1.32708305666"
"171","103.754153258","1.32700934901"
"171","103.754215787","1.32699773637"
"171","103.754104465","1.32679900976"
"171","103.75403375","1.32682052667"
"171","103.753879761","1.3268676083"
"171","103.753706577","1.32691946253"
"171","103.753546345","1.32696824324"
"171","103.75341751","1.32700879434"
"171","103.753320634","1.32704157438"
"171","103.753254962","1.32706379155"
"171","103.753118211","1.32711126709"
"171","103.752966684","1.32716683077"
"171","103.752837498","1.32721476505"
"171","103.752727353","1.32725775399"
