FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,Total_Leng,Shape_Leng
57,1,- Location 57,1,1,7715,2141.902257077794,2141.9048449283077
57,1,- Location 57,2,1,7716,2069.07989710329,2069.082386214371
57,1,- Location 57,2,1,7717,2104.239798536756,2104.2423731425856
57,1,GUILIN VIEW - Location 57,2,1,7718,3003.95785108423,3003.96124794943
57,1,GUILIN VIEW - Location 57,2,1,7719,3159.7421467913855,3159.745984338234
57,1,PAVILION PARK - Location 57,2,1,7720,4159.15934071417,4159.1645583680975
57,1,PAVILION PARK - Location 57,1,1,7721,4188.694810966093,4188.700034928567
57,1,PAVILION PARK - Location 57,1,1,7722,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,1,1,7723,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,2,1,7724,4060.950018892107,4060.9550974870263
57,1,PAVILION PARK - Location 57,2,1,7725,4139.663924834005,4139.669130814648
57,1,PAVILION PARK - Location 57,2,1,7726,4093.6478801973394,4093.6530665846267
57,1,PAVILION PARK - Location 57,2,1,7727,4139.663924834005,4139.669130814648
57,1,- Location 57,1,1,7728,4075.3056768464553,4075.310848169451
57,1,- Location 57,1,1,7729,4090.6844770068005,4090.6896686370874
57,1,- Location 57,1,1,7730,4070.772700772119,4070.777825284825
57,1,- Location 57,1,1,7731,4082.792107610537,4082.797271566147
57,1,- Location 57,1,1,7732,4100.37173525276,4100.376881545605
57,1,- Location 57,2,1,7733,4086.0039595944295,4086.009131525539
57,1,- Location 57,2,1,7734,4114.734309828839,4114.739503496354
57,1,- Location 57,1,1,7735,4145.797611027864,4145.802783589693
57,1,- Location 57,2,1,7758,2162.4611555861497,2162.4637367797836
57,1,- Location 57,2,1,7759,2273.7275888633185,2273.730341712542
57,1,- Location 57,1,1,7760,2160.4849339142065,2160.4875999875126
57,1,GUILIN VIEW - Location 57,2,1,7761,3221.88495672231,3221.88888789516
57,1,PAVILION PARK - Location 57,2,1,7762,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,1,1,7763,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,1,1,7764,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,1,1,7765,4192.587596669118,4192.592857432892
57,1,PAVILION PARK - Location 57,2,1,7766,4190.064190215091,4190.0694605008675
57,1,PAVILION PARK - Location 57,1,1,7767,4139.663924834005,4139.669130814648
57,1,PAVILION PARK - Location 57,2,1,7768,4141.430242103839,4141.435399033212
57,1,PAVILION PARK - Location 57,2,1,7769,4155.179504304633,4155.1847704929905
57,1,PAVILION PARK - Location 57,2,1,7770,4158.302217793805,4158.307411107885
57,1,PAVILION PARK - Location 57,2,1,7771,4172.157197016237,4172.162459616577
57,1,PAVILION PARK - Location 57,2,1,7772,4169.047135908963,4169.052410530379
57,1,PAVILION PARK - Location 57,2,1,7773,4175.898349609029,4175.90360406733
57,1,- Location 57,1,1,7774,4132.9381158307515,4132.9432958872085
57,1,- Location 57,1,1,7775,4155.050682589631,4155.0558747985415
57,1,- Location 57,2,1,7776,4124.048683487917,4124.053905358253
57,1,- Location 57,1,1,7777,4134.81591917425,4134.8210798478085
57,1,- Location 57,2,1,7778,4149.112684321517,4149.1178812360085
57,1,- Location 57,2,1,7779,4154.824376674458,4154.829595476
57,1,- Location 57,2,1,7780,4129.747702177358,4129.752850501616
57,1,- Location 57,1,1,7781,4225.638506256725,4225.643800771349
57,1,PAVILION PARK - Location 57,1,1,7782,4250.125956421823,4250.131265994565
57,1,- Location 57,2,1,7783,4892.354948339321,4892.36108973467
57,1,- Location 57,1,1,7792,2525.0432893026814,2525.046281601911
57,1,- Location 57,1,1,7793,2555.0263816229713,2555.029324436295
57,1,- Location 57,2,1,7794,2550.1394244422704,2550.142403405629
57,1,PAVILION PARK - Location 57,1,1,7795,4203.579230281971,4203.584512561826
57,1,PAVILION PARK - Location 57,2,1,7796,4216.747251807111,4216.752483732871
57,1,PAVILION PARK - Location 57,1,1,7797,4221.851780692729,4221.857112572352
57,1,PAVILION PARK - Location 57,2,1,7798,4227.51159979072,4227.516900773249
57,1,- Location 57,2,1,7812,2540.4062537400982,2540.409203511
57,1,- Location 57,2,1,7842,2480.6271143084837,2480.6298601341095
57,1,- Location 57,2,1,7904,2479.7535038217966,2479.756313630018
57,1,- Location 57,1,1,7907,5065.543560848161,5065.54978207671
57,1,- Location 57,1,1,7908,5124.246978731464,5124.25327434558
57,1,- Location 57,2,1,7977,5078.171336260915,5078.177620502015
57,1,- Location 57,1,1,7978,5102.282130507645,5102.288444614503
57,1,- Location 57,1,1,7979,4974.302911701107,4974.309105368752
57,1,- Location 57,1,1,7980,5067.1813767117155,5067.187642744733
57,1,- Location 57,1,1,7981,5278.692955329057,5278.699386173028
57,1,- Location 57,2,1,7982,5360.296075778135,5360.302552981427
57,1,- Location 57,1,1,8048,2656.4348478863544,2656.437754363153
57,1,- Location 57,2,1,8049,2772.0430538376013,2772.0462324973696
57,1,HILLVIEW REGENCY - Location 57,1,1,8050,2823.797941736778,2823.801145566098
57,1,- Location 57,2,1,8055,3089.1667692716933,3089.170281306516
57,1,- Location 57,1,1,8071,5417.159573343074,5417.16611198637
57,1,- Location 57,1,1,8072,5393.235130957117,5393.241621997836
57,1,PHOENIX HEIGHTS - Location 57,2,1,8073,5261.802211853653,5261.808590272276
57,1,- Location 57,2,1,8074,5377.689219869452,5377.695779539142
57,1,- Location 57,1,1,8075,5126.968479393924,5126.974768208671
57,1,- Location 57,2,1,8076,5111.085113801392,5111.0914288520935
57,1,- Location 57,2,1,8077,5130.871316774692,5130.877632888285
57,1,NICON GARDENS - Location 57,1,1,8078,5185.53635861838,5185.542719670374
57,1,NICON GARDENS - Location 57,2,1,8079,5019.067485200744,5019.073712705355
57,1,- Location 57,2,1,8080,5211.939069304206,5211.945439096377
57,1,HILLVIEW VILLASl - Location 57,2,1,8136,3237.0035305498363,3237.007108842682
57,1,- Location 57,2,1,8150,5371.603688655534,5371.610220666037
57,1,- Location 57,1,1,8151,5253.999595547884,5254.005978785386
57,1,- Location 57,1,1,8152,5303.6681624470975,5303.674573310542
57,1,NICON GARDENS - Location 57,2,1,8153,5208.753450961156,5208.759785360121
57,1,NICON GARDENS - Location 57,2,1,8154,5101.464674572548,5101.470946857509
57,1,- Location 57,1,1,8155,5140.718243195409,5140.724504212059
57,1,- Location 57,2,1,8213,5361.107885582155,5361.114385977001
57,1,- Location 57,1,1,8214,5332.74396433248,5332.7504575510275
57,1,- Location 57,1,1,8215,5353.81339788351,5353.819925437506
57,1,- Location 57,1,1,8216,5303.614180252892,5303.620648421696
57,1,- Location 57,2,1,8217,5308.171057724766,5308.177532858679
57,1,- Location 57,2,1,8218,5367.387725536563,5367.394228396529
57,1,- Location 57,2,1,8219,5317.5339610011,5317.540404373099
57,1,- Location 57,1,1,8220,5298.978046370227,5298.984507853025
57,1,- Location 57,1,1,8260,5428.181974406599,5428.188467424818
57,1,- Location 57,1,1,8261,5435.834905267634,5435.84141737371
57,1,- Location 57,1,1,8262,5336.850737722728,5336.857210127541
57,1,- Location 57,2,1,9254,2974.7158139363582,2974.7206950186546
57,1,- Location 57,1,1,9295,1732.350878820603,1732.3536123878946
57,1,- Location 57,1,1,9296,1848.3054628589084,1848.3083817964218
